# Time, p, Ux, Uy, Uz, e
1.868429999999999917e-03 1.353179999999999943e-04 2.475025999999999891e-06 1.448539999999999897e-03 2.501300000000000138e-03 6.744695000000000312e-05
1.869460000000000089e-03 1.353488999999999875e-04 2.475689000000000193e-06 1.442169999999999997e-03 2.516903999999999929e-03 6.743886999999999354e-05
1.870480000000000103e-03 1.355673000000000056e-04 2.479326000000000002e-06 1.437317000000000022e-03 2.536663000000000199e-03 6.751894999999999837e-05
1.871499999999999900e-03 1.357128999999999996e-04 2.481186999999999916e-06 1.429939000000000080e-03 2.555597000000000164e-03 6.756547000000000009e-05
1.872530000000000071e-03 1.359347999999999915e-04 2.484459000000000026e-06 1.424024999999999987e-03 2.576691999999999785e-03 6.765546999999999414e-05
1.873560000000000026e-03 1.364036999999999964e-04 2.491809999999999864e-06 1.419151999999999914e-03 2.602983000000000120e-03 6.786230000000000246e-05
1.874580000000000040e-03 1.365334999999999964e-04 2.493159999999999860e-06 1.411705999999999985e-03 2.622502000000000080e-03 6.791287000000000289e-05
1.875609999999999994e-03 1.367394999999999874e-04 2.495822999999999889e-06 1.403481000000000043e-03 2.646800999999999841e-03 6.798995000000000114e-05
1.876639999999999949e-03 1.369519999999999993e-04 2.499363000000000197e-06 1.397594999999999957e-03 2.674287000000000018e-03 6.806171000000000670e-05
1.877659999999999963e-03 1.369193999999999956e-04 2.499021999999999890e-06 1.388516999999999920e-03 2.697419999999999853e-03 6.802750999999999948e-05
1.878689999999999917e-03 1.371679000000000051e-04 2.502770999999999826e-06 1.383953999999999957e-03 2.690444000000000169e-03 6.812999999999999991e-05
1.879720000000000089e-03 1.372160999999999889e-04 2.502432999999999813e-06 1.376842999999999990e-03 2.662962000000000055e-03 6.813971000000000155e-05
1.880750000000000043e-03 1.374954000000000117e-04 2.505439000000000204e-06 1.373459999999999959e-03 2.639846999999999853e-03 6.825882999999999983e-05
1.881770000000000057e-03 1.380022000000000117e-04 2.512137999999999833e-06 1.372320000000000007e-03 2.620283000000000161e-03 6.848598000000000663e-05
1.882800000000000012e-03 1.380397000000000058e-04 2.510614000000000117e-06 1.368122999999999952e-03 2.594341999999999916e-03 6.846914999999999479e-05
1.883829999999999966e-03 1.385951999999999974e-04 2.519503000000000058e-06 1.369519000000000031e-03 2.580658999999999904e-03 6.870548999999999396e-05
1.884859999999999921e-03 1.386818999999999910e-04 2.520119000000000121e-06 1.367783000000000020e-03 2.560072000000000042e-03 6.870864999999999818e-05
1.885890000000000092e-03 1.388444000000000017e-04 2.521448000000000173e-06 1.366844000000000088e-03 2.543043000000000040e-03 6.873667999999999391e-05
1.886920000000000047e-03 1.389068000000000030e-04 2.521060000000000050e-06 1.367018000000000009e-03 2.526603000000000095e-03 6.870583000000000419e-05
1.887950000000000001e-03 1.391302999999999984e-04 2.523498999999999825e-06 1.367759000000000075e-03 2.513627000000000049e-03 6.875507999999999360e-05
1.888979999999999956e-03 1.395006999999999974e-04 2.528208999999999819e-06 1.371004000000000103e-03 2.506386000000000204e-03 6.886672999999999786e-05
1.890009999999999911e-03 1.397850999999999976e-04 2.531349999999999913e-06 1.372123000000000049e-03 2.496180000000000187e-03 6.892804000000000422e-05
1.891040000000000082e-03 1.403807000000000026e-04 2.539789999999999954e-06 1.376545000000000069e-03 2.493347999999999832e-03 6.914419000000000045e-05
1.892070000000000037e-03 1.404929999999999981e-04 2.538725999999999806e-06 1.374559999999999931e-03 2.479686999999999950e-03 6.910808999999999583e-05
1.893099999999999991e-03 1.408012000000000098e-04 2.541556999999999814e-06 1.375539999999999966e-03 2.470724000000000097e-03 6.917275999999999330e-05
1.894129999999999946e-03 1.408968000000000026e-04 2.540226000000000131e-06 1.371498999999999982e-03 2.457393999999999898e-03 6.913543999999999820e-05
1.895159999999999900e-03 1.413401000000000056e-04 2.544492999999999966e-06 1.371180999999999962e-03 2.451170999999999819e-03 6.925743999999999466e-05
1.896200000000000012e-03 1.418892999999999901e-04 2.551304000000000146e-06 1.369772999999999911e-03 2.448493999999999844e-03 6.942195999999999762e-05
1.897229999999999967e-03 1.423212000000000088e-04 2.555471000000000186e-06 1.367530999999999955e-03 2.444383000000000059e-03 6.953673000000000330e-05
1.898270000000000079e-03 1.429957000000000038e-04 2.564268000000000129e-06 1.365536000000000093e-03 2.443610000000000140e-03 6.976941000000000392e-05
1.899309999999999974e-03 1.429887000000000020e-04 2.561120000000000053e-06 1.358351999999999954e-03 2.431758000000000010e-03 6.967822999999999508e-05
1.900339999999999929e-03 1.435432000000000049e-04 2.567532000000000018e-06 1.354642000000000086e-03 2.429694999999999945e-03 6.986895000000000128e-05
1.901380000000000041e-03 1.435382999999999874e-04 2.564080999999999837e-06 1.346856999999999915e-03 2.418365000000000011e-03 6.977754000000000345e-05
1.902409999999999995e-03 1.436757000000000041e-04 2.565326999999999926e-06 1.340318999999999972e-03 2.410325000000000054e-03 6.976402000000000634e-05
1.903450000000000107e-03 1.438873999999999871e-04 2.568399000000000022e-06 1.335292999999999983e-03 2.404023999999999831e-03 6.981099999999999957e-05
1.904480000000000062e-03 1.437919000000000014e-04 2.565643000000000179e-06 1.326317000000000034e-03 2.391147000000000151e-03 6.970710999999999607e-05
1.905510000000000016e-03 1.441104000000000018e-04 2.569870000000000181e-06 1.321948999999999997e-03 2.387548000000000187e-03 6.981116999999999791e-05
1.906549999999999911e-03 1.441121999999999922e-04 2.568472999999999947e-06 1.313406999999999943e-03 2.377095999999999983e-03 6.977569999999999671e-05
1.907580000000000083e-03 1.443241999999999962e-04 2.570282000000000119e-06 1.307711999999999937e-03 2.371368000000000000e-03 6.983732999999999835e-05
1.908610000000000037e-03 1.442454999999999931e-04 2.567180999999999858e-06 1.298279000000000056e-03 2.361479000000000095e-03 6.976874999999999841e-05
1.909639999999999992e-03 1.444586999999999998e-04 2.568737000000000034e-06 1.292039000000000035e-03 2.359157000000000181e-03 6.984986999999999468e-05
1.910669999999999947e-03 1.447974000000000038e-04 2.572412000000000046e-06 1.286327000000000087e-03 2.360057999999999948e-03 6.998958999999999747e-05
1.911699999999999901e-03 1.447382999999999894e-04 2.568907999999999884e-06 1.277895000000000029e-03 2.357323000000000144e-03 6.994243000000000519e-05
1.912730000000000073e-03 1.450695999999999908e-04 2.572637999999999932e-06 1.272378000000000007e-03 2.362435999999999876e-03 7.009329000000000124e-05
1.913760000000000027e-03 1.450514999999999986e-04 2.569767000000000091e-06 1.265330999999999964e-03 2.363848999999999898e-03 7.007179000000000153e-05
1.914789999999999982e-03 1.451531000000000045e-04 2.568601999999999908e-06 1.258262000000000009e-03 2.366646000000000027e-03 7.009750999999999829e-05
1.915809999999999996e-03 1.453953000000000070e-04 2.570827999999999944e-06 1.254382000000000066e-03 2.373458000000000165e-03 7.021013000000000265e-05
1.916839999999999950e-03 1.453012000000000108e-04 2.566750999999999847e-06 1.246368999999999993e-03 2.373838000000000076e-03 7.014960999999999734e-05
1.917869999999999905e-03 1.458126000000000073e-04 2.573247000000000013e-06 1.245601999999999951e-03 2.384413000000000157e-03 7.038342999999999640e-05
1.918900000000000076e-03 1.456314999999999964e-04 2.567575000000000146e-06 1.238746999999999895e-03 2.383834000000000040e-03 7.029431999999999684e-05
1.919920000000000090e-03 1.458259999999999960e-04 2.568224000000000062e-06 1.236691000000000049e-03 2.388866999999999814e-03 7.037521000000000412e-05
1.920950000000000045e-03 1.457364999999999963e-04 2.564751000000000120e-06 1.232573999999999953e-03 2.388467000000000021e-03 7.032123999999999623e-05
1.921970000000000059e-03 1.458881000000000034e-04 2.566396999999999816e-06 1.232889999999999941e-03 2.390961999999999948e-03 7.039277999999999996e-05
1.923000000000000013e-03 1.462943999999999931e-04 2.572824999999999799e-06 1.236256000000000030e-03 2.394836000000000013e-03 7.059641000000000126e-05
1.924020000000000027e-03 1.464295000000000115e-04 2.573481999999999936e-06 1.239279999999999939e-03 2.392898000000000074e-03 7.065274999999999876e-05
1.925049999999999982e-03 1.467952999999999869e-04 2.578628000000000106e-06 1.245308999999999999e-03 2.391716999999999801e-03 7.083256000000000068e-05
1.926069999999999996e-03 1.468546999999999951e-04 2.578175000000000096e-06 1.251904000000000081e-03 2.386385999999999889e-03 7.085202000000000676e-05
1.927099999999999950e-03 1.470280000000000024e-04 2.579980999999999973e-06 1.260892999999999910e-03 2.383561000000000187e-03 7.093268999999999865e-05
1.928119999999999964e-03 1.470520000000000009e-04 2.579433000000000093e-06 1.271753000000000033e-03 2.378663999999999952e-03 7.093259000000000521e-05
1.929149999999999919e-03 1.471726999999999877e-04 2.580447999999999947e-06 1.285336999999999895e-03 2.375569000000000118e-03 7.098577999999999919e-05
1.930169999999999933e-03 1.476008999999999915e-04 2.586385999999999956e-06 1.304442000000000058e-03 2.375434000000000052e-03 7.116972000000000543e-05
1.931200000000000104e-03 1.476553000000000023e-04 2.585985999999999926e-06 1.321001999999999940e-03 2.367574999999999801e-03 7.117082000000000107e-05
1.932230000000000059e-03 1.479955000000000029e-04 2.590776999999999827e-06 1.342555999999999958e-03 2.362484000000000198e-03 7.131891000000000662e-05
1.933250000000000073e-03 1.480374999999999866e-04 2.589172000000000204e-06 1.360412000000000080e-03 2.350566000000000114e-03 7.130883000000000620e-05
1.934280000000000027e-03 1.482846000000000066e-04 2.591757000000000197e-06 1.380413000000000039e-03 2.339871999999999785e-03 7.139748000000000069e-05
1.935309999999999982e-03 1.482623999999999986e-04 2.589672000000000030e-06 1.395865000000000040e-03 2.323856000000000012e-03 7.134926000000000202e-05
1.936329999999999996e-03 1.484918000000000002e-04 2.591686999999999959e-06 1.413172000000000083e-03 2.310748999999999963e-03 7.142082999999999429e-05
1.937359999999999950e-03 1.489267000000000119e-04 2.597026000000000163e-06 1.429520000000000096e-03 2.299774999999999996e-03 7.158993000000000593e-05
1.938379999999999964e-03 1.490755999999999928e-04 2.597022000000000052e-06 1.441421000000000022e-03 2.283657000000000135e-03 7.161260000000000618e-05
1.939409999999999919e-03 1.495536999999999908e-04 2.602863000000000138e-06 1.452829000000000099e-03 2.271828000000000042e-03 7.177500999999999705e-05
1.940440000000000090e-03 1.496459999999999967e-04 2.602436999999999813e-06 1.459156999999999989e-03 2.254058000000000190e-03 7.174876000000000387e-05
1.941470000000000045e-03 1.498287999999999909e-04 2.604105999999999932e-06 1.462837999999999942e-03 2.235580999999999940e-03 7.175924000000000517e-05
1.942490000000000059e-03 1.498683999999999965e-04 2.603286000000000167e-06 1.463689000000000006e-03 2.214104000000000159e-03 7.170649000000000131e-05
1.943520000000000013e-03 1.501576999999999871e-04 2.605927000000000012e-06 1.463670999999999939e-03 2.194282000000000090e-03 7.175695999999999475e-05
1.944549999999999968e-03 1.507382999999999998e-04 2.613451000000000179e-06 1.465425999999999925e-03 2.179915000000000151e-03 7.195645000000000459e-05
1.945569999999999982e-03 1.509062999999999887e-04 2.613385000000000052e-06 1.460684999999999978e-03 2.159354000000000048e-03 7.195069999999999537e-05
1.946599999999999936e-03 1.516246000000000119e-04 2.623276999999999939e-06 1.461428999999999983e-03 2.146264000000000158e-03 7.221488000000000408e-05
1.947630000000000108e-03 1.516117000000000040e-04 2.620779000000000018e-06 1.453064000000000005e-03 2.123240000000000197e-03 7.213644000000000555e-05
1.948660000000000062e-03 1.519662000000000020e-04 2.623932999999999836e-06 1.448581000000000001e-03 2.105749000000000076e-03 7.223236999999999432e-05
1.949680000000000076e-03 1.519706000000000117e-04 2.621123000000000197e-06 1.438838000000000009e-03 2.083548000000000171e-03 7.216187999999999628e-05
1.950710000000000031e-03 1.522936000000000016e-04 2.623778999999999820e-06 1.432195999999999947e-03 2.067188000000000185e-03 7.224892000000000011e-05
1.951739999999999985e-03 1.528141000000000113e-04 2.629741000000000069e-06 1.426210000000000021e-03 2.054700000000000016e-03 7.242978999999999487e-05
1.952769999999999940e-03 1.531384999999999908e-04 2.632583999999999984e-06 1.419073000000000079e-03 2.042180000000000210e-03 7.251446999999999624e-05
1.953799999999999894e-03 1.537126000000000096e-04 2.639975999999999896e-06 1.412300999999999921e-03 2.035178999999999808e-03 7.272276999999999897e-05
1.954829999999999849e-03 1.537145000000000069e-04 2.637737000000000136e-06 1.401532000000000038e-03 2.024493000000000039e-03 7.265003000000000617e-05
1.955859999999999804e-03 1.539160000000000083e-04 2.639264999999999963e-06 1.391302999999999984e-03 2.018825000000000133e-03 7.269012000000000531e-05
1.956890000000000192e-03 1.539269000000000119e-04 2.637027999999999835e-06 1.380240999999999933e-03 2.013521999999999795e-03 7.263997999999999430e-05
1.957920000000000146e-03 1.541606999999999960e-04 2.638689000000000157e-06 1.370268999999999914e-03 2.013491999999999973e-03 7.268847999999999900e-05
1.958940000000000160e-03 1.545914000000000121e-04 2.643645999999999981e-06 1.363265999999999914e-03 2.016873000000000190e-03 7.283124999999999831e-05
1.959970000000000115e-03 1.547781999999999880e-04 2.644540000000000095e-06 1.353136000000000009e-03 2.019692000000000015e-03 7.286216000000000578e-05
1.961000000000000069e-03 1.552001999999999917e-04 2.649914000000000206e-06 1.347017999999999957e-03 2.026095999999999800e-03 7.301309999999999387e-05
1.962030000000000024e-03 1.552675000000000105e-04 2.649577000000000009e-06 1.337155999999999935e-03 2.029523999999999998e-03 7.298951999999999773e-05
1.963059999999999979e-03 1.555249999999999992e-04 2.652752000000000195e-06 1.331203999999999894e-03 2.037330999999999864e-03 7.306095999999999446e-05
1.964089999999999933e-03 1.555809000000000066e-04 2.653031000000000061e-06 1.323713000000000016e-03 2.043400999999999811e-03 7.303515000000000495e-05
1.965119999999999888e-03 1.558583000000000050e-04 2.656979000000000197e-06 1.320037999999999941e-03 2.054845999999999930e-03 7.312584000000000662e-05
1.966149999999999842e-03 1.562482999999999927e-04 2.662862000000000171e-06 1.318072999999999901e-03 2.068533000000000004e-03 7.327877999999999909e-05
1.967179999999999797e-03 1.563001000000000115e-04 2.662862999999999987e-06 1.316040000000000092e-03 2.080364999999999819e-03 7.327974999999999919e-05
1.968210000000000185e-03 1.567542999999999910e-04 2.669465999999999930e-06 1.317875999999999943e-03 2.097638000000000193e-03 7.348045999999999950e-05
1.969240000000000140e-03 1.568624999999999978e-04 2.670606999999999874e-06 1.319588000000000011e-03 2.110050999999999941e-03 7.352228999999999839e-05
1.970270000000000094e-03 1.571022999999999951e-04 2.673961000000000130e-06 1.323235999999999987e-03 2.124430999999999976e-03 7.363879000000000312e-05
1.971300000000000049e-03 1.571460999999999962e-04 2.674076000000000128e-06 1.327035000000000063e-03 2.137099999999999850e-03 7.366566999999999972e-05
1.972339999999999944e-03 1.574198000000000069e-04 2.678483000000000017e-06 1.332712999999999910e-03 2.153290999999999886e-03 7.380909000000000384e-05
1.973369999999999898e-03 1.579456000000000078e-04 2.687272999999999978e-06 1.342887999999999981e-03 2.173735999999999897e-03 7.406667999999999878e-05
1.974409999999999794e-03 1.579796000000000011e-04 2.687105999999999815e-06 1.349155000000000102e-03 2.186165999999999804e-03 7.409693000000000074e-05
1.975450000000000123e-03 1.585981999999999887e-04 2.696630999999999949e-06 1.362118999999999960e-03 2.206220999999999963e-03 7.439327999999999664e-05
1.976480000000000077e-03 1.585449000000000005e-04 2.694731999999999834e-06 1.368910000000000092e-03 2.217598999999999786e-03 7.437649000000000116e-05
